transaction_amt,reported_amt,customer_id,invoice_id,transaction_date,currency
2148.85,2148.84,C00201,INV292616,2026-01-15,EUR
52235.92,49631.39,C00195,INV272830,2026-06-17,INR
209.13,209.16,C00145,INV270666,2026-01-08,EUR
285.8,285.53,C00124,INV382243,2026-06-13,USD
1080.44,1080.35,C00005,INV473973,2026-01-24,GBP
2249.56,2328.06,C00170,INV527070,2026-02-03,USD
1955.48,1955.66,C00078,INV815520,2026-03-16,EUR
2122.61,2122.87,C00394,INV853459,2026-06-17,EUR
12002.26,12002.37,C00068,INV455488,2026-03-29,INR
394.61,394.4,C00313,INV736356,2026-03-03,EUR
1180.64,1180.55,C00256,INV198685,2026-03-21,USD
2170.49,2170.74,C00364,INV909438,2026-01-19,EUR
165499.52,156777.17,C00021,INV481128,2026-02-01,INR
1304.38,1304.47,C00350,INV533265,2026-04-06,USD
334.82,335.04,C00080,INV994498,2026-03-04,USD
1213.74,1213.51,C00179,INV588508,2026-06-21,USD
90101.63,90101.62,C00103,INV521024,2026-04-12,INR
61032.66,62904.12,C00020,INV671559,2026-03-13,INR
79011.06,79010.87,C00110,INV156704,2026-04-21,INR
277.74,277.98,C00141,INV524745,2026-02-06,USD
907.69,907.68,C00048,INV549350,2026-02-17,USD
1545.88,1545.94,C00357,INV558001,2026-06-26,EUR
2070.0,2069.79,C00166,INV796320,2026-01-20,EUR
2136.05,2020.06,C00256,INV431777,2026-04-28,EUR
78530.82,78530.62,C00328,INV706472,2026-06-12,INR
2139.82,2139.53,C00179,INV319952,2026-04-07,EUR
1650.37,1650.38,C00359,INV623376,2026-03-20,USD
1116.69,1116.9,C00091,INV581111,2026-03-27,USD
22364.39,22728.99,C00325,INV397007,2026-06-26,INR
115866.9,115867.08,C00054,INV620518,2026-06-07,INR
837.4,837.17,C00216,INV322162,2026-06-20,GBP
141884.31,141884.17,C00331,INV838024,2026-04-29,INR
1433.53,1433.25,C00158,INV979214,2026-06-18,GBP
1816.67,1816.97,C00192,INV981610,2026-01-07,EUR
106124.38,112381.49,C00099,INV746203,2026-03-03,INR
1694.39,1694.56,C00265,INV266140,2026-04-14,GBP
250.26,250.32,C00284,INV266779,2026-06-10,GBP
141.2,141.01,C00293,INV500980,2026-01-08,USD
592.39,592.49,C00153,INV303244,2026-06-17,EUR
136.0,135.77,C00074,INV757916,2026-03-12,USD
797.25,797.24,C00135,INV289401,2026-02-06,GBP
70669.51,70669.75,C00038,INV610150,2026-01-06,INR
1475.09,1432.84,C00153,INV110632,2026-02-11,EUR
1116.71,1116.63,C00063,INV302212,2026-02-10,GBP
611.82,612.09,C00168,INV245295,2026-02-25,USD
1990.55,1990.37,C00240,INV881393,2026-03-31,GBP
41020.57,41020.53,C00053,INV711999,2026-03-13,INR
72033.02,72032.93,C00306,INV883369,2026-04-25,INR
2232.47,2232.7,C00231,INV275373,2026-06-11,USD
935.95,935.78,C00204,INV131394,2026-05-16,GBP
1464.12,1464.16,C00075,INV917380,2026-04-06,GBP
1351.84,1351.9,C00288,INV169452,2026-03-24,EUR
1100.64,1100.82,C00294,INV777663,2026-06-21,USD
368.61,368.32,C00141,INV541699,2026-05-08,USD
397.16,397.06,C00237,INV398179,2026-01-05,USD
2088.24,2087.99,C00241,INV199740,2026-01-05,USD
153517.65,153517.42,C00314,INV149359,2026-03-22,INR
195.76,195.72,C00015,INV334896,2026-04-06,USD
2263.51,2263.73,C00098,INV859282,2026-02-13,USD
2372.09,2371.95,C00057,INV150335,2026-03-08,USD
750.18,750.42,C00299,INV583072,2026-02-13,EUR
90768.17,90768.33,C00343,INV228317,2026-06-13,INR
1585.24,1585.33,C00048,INV376626,2026-05-04,EUR
225.85,225.61,C00039,INV618631,2026-02-22,USD
1789.53,1944.12,C00390,INV426972,2026-02-23,GBP
661.8,661.89,C00400,INV519645,2026-06-08,EUR
51682.42,51682.44,C00055,INV881216,2026-02-07,INR
367.26,366.99,C00061,INV677035,2026-04-01,GBP
922.08,922.14,C00051,INV151521,2026-03-11,GBP
24439.49,25412.56,C00266,INV554626,2026-05-16,INR
2215.89,2216.08,C00142,INV337465,2026-01-17,USD
1359.27,1358.97,C00254,INV315697,2026-06-27,GBP
124252.43,120046.44,C00379,INV420155,2026-02-17,INR
34876.89,34876.6,C00220,INV450281,2026-06-20,INR
148312.13,148312.42,C00299,INV101055,2026-04-01,INR
282.98,282.89,C00387,INV253703,2026-02-28,EUR
1748.61,1748.62,C00340,INV610125,2026-05-20,GBP
176261.55,176261.65,C00058,INV383049,2026-06-19,INR
2045.51,2045.33,C00255,INV132405,2026-02-06,GBP
1722.7,1722.56,C00141,INV757343,2026-04-07,USD
623.54,623.66,C00170,INV510020,2026-06-23,GBP
1181.17,1181.17,C00222,INV933966,2026-06-06,USD
2129.01,2128.88,C00239,INV813999,2026-06-25,EUR
605.93,574.4,C00233,INV142942,2026-03-17,USD
1139.25,1139.38,C00180,INV397025,2026-03-06,EUR
689.41,689.52,C00222,INV713652,2026-02-06,EUR
35327.84,35328.07,C00205,INV202905,2026-04-09,INR
359.02,338.88,C00350,INV904950,2026-05-29,EUR
124903.57,124903.48,C00050,INV245342,2026-04-07,INR
78660.76,78660.83,C00211,INV583691,2026-04-30,INR
1392.5,1417.63,C00298,INV637087,2026-03-19,EUR
63359.6,61110.02,C00028,INV188771,2026-04-29,INR
1712.08,1778.33,C00380,INV713015,2026-01-16,USD
2176.91,2176.68,C00155,INV758756,2026-06-22,EUR
596.55,596.48,C00310,INV226913,2026-01-01,EUR
1777.11,1777.22,C00208,INV607216,2026-02-01,GBP
1619.6,1781.53,C00222,INV253350,2026-06-18,USD
809.37,809.55,C00149,INV799961,2026-05-03,GBP
6928.44,6928.53,C00218,INV255363,2026-04-29,INR
53458.21,53458.12,C00022,INV471958,2026-06-18,INR
1162.79,1162.83,C00179,INV840530,2026-05-09,EUR
715.24,715.17,C00143,INV923091,2026-04-28,EUR
1721.6,1721.87,C00295,INV842916,2026-05-01,EUR
121420.67,121420.78,C00035,INV147111,2026-03-31,INR
1764.64,1764.57,C00396,INV947831,2026-03-24,EUR
686.17,686.25,C00032,INV741627,2026-04-18,USD
874.35,874.2,C00165,INV212890,2026-01-08,EUR
1138.2,1072.1,C00116,INV310965,2026-04-23,GBP
950.14,950.28,C00072,INV105490,2026-02-22,USD
67384.91,67385.12,C00098,INV972837,2026-06-14,INR
141917.79,141917.56,C00219,INV755853,2026-01-18,INR
880.83,880.95,C00308,INV666795,2026-03-01,USD
584.18,584.25,C00148,INV178409,2026-01-18,EUR
2347.36,2347.18,C00299,INV593856,2026-05-20,USD
772.07,732.95,C00105,INV673662,2026-01-16,EUR
1869.08,2000.84,C00214,INV727203,2026-03-30,USD
716.28,676.09,C00333,INV467271,2026-05-10,EUR
138994.27,138994.23,C00350,INV816801,2026-05-17,INR
1381.34,1381.59,C00060,INV559226,2026-04-20,EUR
949.83,949.56,C00048,INV717210,2026-03-02,EUR
1004.12,1004.35,C00030,INV180333,2026-01-04,EUR
330.66,330.66,C00311,INV517143,2026-03-16,EUR
851.57,851.81,C00228,INV847775,2026-04-02,EUR
2259.03,2258.81,C00028,INV463473,2026-03-23,USD
331.45,220.47,C00157,INV877947,2026-05-14,EUR
161.69,55.02,C00256,INV976950,2026-01-30,USD
80439.87,77358.61,C00197,INV565588,2026-01-05,INR
115.78,116.0,C00135,INV949602,2026-01-07,GBP
2384.99,2384.94,C00284,INV506963,2026-01-15,USD
545.98,546.09,C00084,INV499812,2026-05-26,GBP
1393.59,1393.69,C00128,INV908807,2026-03-12,USD
1455.63,1455.59,C00064,INV421802,2026-06-17,USD
1623.34,1685.79,C00184,INV603534,2026-04-30,USD
622.82,654.9,C00133,INV903184,2026-04-23,EUR
1306.26,1306.53,C00095,INV817688,2026-01-30,USD
1162.5,1162.27,C00009,INV811341,2026-03-08,GBP
150099.12,150098.86,C00058,INV635859,2026-05-10,INR
743.37,743.35,C00074,INV125894,2026-04-20,GBP
187.96,188.14,C00083,INV486192,2026-03-17,USD
1541.57,1541.32,C00111,INV497242,2026-05-11,GBP
1412.59,1583.66,C00290,INV627953,2026-01-20,EUR
62519.79,62520.08,C00163,INV382258,2026-06-18,INR
172581.49,172581.24,C00162,INV884532,2026-03-01,INR
1251.65,1251.94,C00186,INV785066,2026-05-24,USD
1488.37,1488.14,C00398,INV527417,2026-05-18,EUR
162477.68,162477.39,C00259,INV255607,2026-04-15,INR
27119.64,25895.94,C00135,INV902694,2026-01-31,INR
56343.58,56343.77,C00217,INV471581,2026-02-03,INR
258.48,258.62,C00370,INV147435,2026-03-28,USD
1536.36,1536.37,C00388,INV600281,2026-04-22,GBP
975.09,975.14,C00304,INV721856,2026-02-08,USD
1271.6,1271.56,C00153,INV617255,2026-01-25,EUR
133559.51,133559.34,C00164,INV894086,2026-03-24,INR
397.81,397.64,C00295,INV745374,2026-05-13,GBP
1419.52,1419.72,C00133,INV735615,2026-02-13,GBP
2402.85,2402.57,C00307,INV141675,2026-02-13,USD
1755.32,1947.56,C00293,INV547220,2026-02-22,GBP
25380.96,25380.71,C00135,INV191083,2026-04-21,INR
1307.09,1307.21,C00168,INV264340,2026-02-26,USD
2336.33,2336.56,C00222,INV205317,2026-03-22,USD
1498.95,1498.94,C00126,INV243523,2026-01-10,USD
155002.44,155002.14,C00145,INV238193,2026-02-17,INR
51037.92,51037.97,C00286,INV740907,2026-01-18,INR
672.21,672.2,C00248,INV656228,2026-06-13,GBP
173510.82,173510.98,C00307,INV474475,2026-06-11,INR
60808.54,63695.47,C00167,INV359413,2026-04-18,INR
153922.96,153923.0,C00352,INV346268,2026-05-06,INR
927.41,906.53,C00346,INV433046,2026-03-24,GBP
114425.14,114425.21,C00210,INV332060,2026-03-20,INR
1608.35,1608.6,C00310,INV665987,2026-03-26,EUR
1335.13,1335.35,C00336,INV151605,2026-05-22,USD
1556.0,1467.09,C00083,INV492041,2026-02-28,GBP
140172.04,140171.9,C00249,INV144339,2026-05-09,INR
19860.41,20925.52,C00336,INV520217,2026-02-01,INR
1390.91,1391.11,C00381,INV970581,2026-01-06,USD
996.17,996.22,C00218,INV637243,2026-03-21,GBP
628.26,628.26,C00220,INV197582,2026-04-07,GBP
1032.62,1032.91,C00255,INV862899,2026-04-08,USD
302.06,301.81,C00229,INV487786,2026-04-12,EUR
248.68,248.88,C00107,INV613604,2026-05-24,EUR
689.9,689.94,C00393,INV617386,2026-03-01,USD
586.32,586.16,C00138,INV823934,2026-04-15,USD
23382.68,23382.61,C00264,INV681757,2026-04-29,INR
490.39,490.39,C00267,INV884490,2026-01-04,EUR
25577.07,25577.2,C00072,INV885376,2026-06-10,INR
1386.45,1386.27,C00268,INV438046,2026-06-23,GBP
1969.85,1970.06,C00266,INV733882,2026-06-07,GBP
90.92,98.37,C00269,INV849817,2026-02-04,EUR
881.11,881.15,C00276,INV580870,2026-02-21,USD
1734.34,1734.22,C00322,INV114815,2026-02-27,GBP
31673.82,31673.69,C00131,INV688368,2026-06-09,INR
1344.01,1344.07,C00065,INV935593,2026-03-09,USD
167670.75,167670.54,C00108,INV276264,2026-06-07,INR
2248.21,2248.11,C00166,INV181566,2026-05-02,USD
1031.66,1031.55,C00124,INV687354,2026-05-09,USD
1585.17,1585.34,C00086,INV764555,2026-01-21,EUR
1658.06,1657.97,C00286,INV556564,2026-06-25,USD
2030.89,2031.19,C00316,INV686986,2026-04-19,EUR
164432.13,164432.13,C00185,INV651553,2026-02-20,INR
149.59,149.67,C00018,INV778657,2026-01-04,GBP
2493.3,2493.45,C00368,INV593679,2026-05-27,USD
1563.27,1563.02,C00190,INV130237,2026-01-27,USD
1799.63,1799.72,C00228,INV768444,2026-01-31,USD
405.2,405.12,C00345,INV989433,2026-01-05,GBP
138226.29,135422.5,C00214,INV978409,2026-01-04,INR
1423.19,1423.23,C00353,INV630019,2026-03-12,EUR
1957.76,1957.57,C00239,INV695772,2026-01-31,GBP
112.83,112.81,C00163,INV719864,2026-01-23,EUR
1584.71,1584.64,C00349,INV773518,2026-03-05,GBP
951.78,952.07,C00143,INV247247,2026-03-15,EUR
117319.53,117319.61,C00136,INV196901,2026-03-08,INR
456.8,456.91,C00300,INV504415,2026-02-13,USD
1244.93,1244.76,C00176,INV833640,2026-03-15,EUR
88161.72,88161.61,C00134,INV132975,2026-02-25,INR
67804.73,67804.53,C00338,INV716972,2026-05-25,INR
790.33,790.48,C00173,INV779352,2026-05-02,GBP
47628.03,47628.09,C00304,INV703943,2026-04-23,INR
162651.47,162651.42,C00154,INV142078,2026-05-04,INR
109448.95,109448.96,C00304,INV129942,2026-03-10,INR
2114.62,2114.8,C00067,INV795632,2026-05-26,EUR
57724.41,56468.36,C00085,INV582961,2026-04-28,INR
867.17,867.28,C00351,INV682324,2026-03-04,EUR
1057.22,1057.11,C00242,INV800906,2026-06-28,EUR
79303.68,79303.42,C00396,INV443001,2026-02-04,INR
511.15,495.25,C00114,INV738081,2026-05-06,USD
519.92,519.88,C00071,INV624235,2026-06-15,EUR
2015.37,2220.26,C00199,INV808074,2026-03-14,GBP
1699.24,1699.28,C00352,INV868260,2026-01-22,GBP
14539.48,14539.63,C00006,INV609754,2026-04-09,INR
175059.79,169295.71,C00258,INV490935,2026-01-30,INR
895.82,895.96,C00077,INV107294,2026-06-22,USD
69243.22,69243.33,C00025,INV587339,2026-04-27,INR
36277.43,36277.14,C00173,INV807784,2026-03-06,INR
134.69,134.44,C00326,INV137345,2026-03-25,GBP
988.24,988.09,C00373,INV251670,2026-01-25,EUR
131666.79,131666.55,C00021,INV180253,2026-05-15,INR
1893.23,1893.32,C00173,INV767671,2026-05-12,USD
94956.93,94956.78,C00060,INV932196,2026-01-21,INR
620.56,620.56,C00294,INV595890,2026-01-13,GBP
141858.85,141858.71,C00093,INV811152,2026-01-12,INR
510.96,511.03,C00050,INV332074,2026-04-29,GBP
7199.26,7199.17,C00326,INV724144,2026-04-28,INR
518.66,518.38,C00237,INV995857,2026-04-24,EUR
1438.41,1438.29,C00324,INV610172,2026-05-27,USD
66534.62,66534.92,C00346,INV590083,2026-03-22,INR
1939.2,1939.41,C00285,INV880195,2026-01-06,GBP
32845.57,32845.71,C00112,INV321569,2026-01-25,INR
139837.44,139837.54,C00181,INV887775,2026-04-13,INR
884.09,884.34,C00258,INV661645,2026-06-25,GBP
1837.62,1837.38,C00205,INV402417,2026-02-10,EUR
111698.56,111698.31,C00215,INV530224,2026-05-29,INR
124763.54,124763.25,C00012,INV440808,2026-05-27,INR
69586.26,69586.07,C00283,INV636174,2026-06-03,INR
1238.31,1238.28,C00068,INV407213,2026-02-21,GBP
1781.85,1781.7,C00237,INV624513,2026-03-03,EUR
1730.5,1730.67,C00384,INV133892,2026-01-18,USD
1548.88,1548.62,C00367,INV914320,2026-03-08,USD
1814.23,1769.6,C00187,INV518832,2026-04-12,USD
1682.93,1809.11,C00212,INV788428,2026-02-13,GBP
978.77,978.49,C00176,INV409636,2026-03-04,GBP
1944.76,1944.89,C00268,INV402441,2026-02-05,EUR
1577.22,1524.2,C00244,INV847717,2026-05-26,GBP
95.7,95.71,C00299,INV417672,2026-01-08,EUR
1886.06,1886.05,C00177,INV775127,2026-05-03,EUR
64914.22,64914.05,C00090,INV607509,2026-02-13,INR
942.73,942.94,C00333,INV306508,2026-03-13,USD
139.95,139.81,C00380,INV312368,2026-05-15,EUR
1451.42,1451.51,C00029,INV568328,2026-05-17,USD
155.7,147.62,C00354,INV852227,2026-03-04,EUR
1245.79,1245.96,C00032,INV317822,2026-02-03,GBP
361.7,361.69,C00101,INV601532,2026-03-23,USD
2163.96,2164.14,C00298,INV550631,2026-05-26,USD
35893.08,35893.09,C00001,INV363976,2026-06-07,INR
1204.98,1205.27,C00136,INV658041,2026-06-15,GBP
36289.15,36289.25,C00004,INV434713,2026-02-16,INR
24024.55,24024.43,C00176,INV768868,2026-01-25,INR
1952.21,1952.1,C00393,INV656164,2026-03-20,GBP
95381.6,95381.66,C00088,INV993761,2026-02-19,INR
679.38,679.29,C00118,INV375623,2026-04-17,GBP
169497.78,162204.71,C00158,INV545957,2026-03-22,INR
1522.01,1521.9,C00010,INV958294,2026-04-27,GBP
1319.81,1319.55,C00286,INV687173,2026-04-08,GBP
2002.17,2002.1,C00371,INV602983,2026-02-11,GBP
14820.05,14820.07,C00128,INV393750,2026-06-30,INR
722.07,721.86,C00057,INV594761,2026-04-23,GBP
728.8,728.83,C00294,INV309709,2026-02-08,GBP
1943.17,1943.09,C00072,INV909606,2026-03-16,USD
1051.51,1051.36,C00095,INV436873,2026-04-25,EUR
914.14,914.39,C00062,INV773437,2026-01-06,EUR
1088.59,1088.59,C00009,INV693194,2026-05-12,GBP
2047.42,2047.6,C00325,INV170369,2026-05-28,GBP
80415.68,80415.65,C00313,INV781756,2026-01-23,INR
1136.54,1136.5,C00038,INV290498,2026-02-08,GBP
44415.24,44415.1,C00295,INV408086,2026-01-06,INR
1735.91,1736.04,C00273,INV579989,2026-02-27,GBP
727.07,726.79,C00097,INV910540,2026-05-28,EUR
1402.66,1440.18,C00036,INV443367,2026-02-02,GBP
377.93,377.76,C00071,INV560996,2026-04-01,USD
26813.63,26813.63,C00225,INV518568,2026-01-13,INR
587.32,587.27,C00084,INV893359,2026-05-29,USD
1236.71,1236.66,C00260,INV477338,2026-02-23,USD
1789.53,1789.28,C00185,INV425039,2026-01-26,GBP
61572.41,59159.94,C00242,INV116619,2026-06-14,INR
153.05,152.93,C00072,INV828833,2026-05-13,EUR
134844.17,134843.98,C00081,INV539604,2026-06-08,INR
929.78,929.5,C00016,INV621724,2026-01-29,EUR
1923.7,1923.76,C00015,INV593357,2026-01-07,GBP
1981.01,1763.73,C00081,INV204978,2026-05-15,EUR
1216.16,1216.23,C00160,INV599377,2026-02-04,USD
95078.46,95078.25,C00253,INV885088,2026-01-25,INR
1815.79,1815.93,C00381,INV199393,2026-06-18,USD
1237.42,1237.2,C00364,INV584598,2026-03-19,GBP
129.82,129.55,C00339,INV252275,2026-04-19,GBP
1849.36,1746.03,C00008,INV249898,2026-02-20,EUR
135368.08,135368.09,C00232,INV325272,2026-06-10,INR
1634.9,1739.42,C00096,INV367685,2026-03-28,GBP
252.95,252.72,C00219,INV773492,2026-01-17,GBP
1248.53,1248.34,C00178,INV421944,2026-03-17,EUR
1722.69,1722.86,C00073,INV980817,2026-05-11,EUR
1385.49,1449.34,C00273,INV480272,2026-05-25,USD
73210.17,73210.12,C00104,INV391945,2026-02-08,INR
128959.69,128959.52,C00165,INV242732,2026-05-02,INR
1073.11,1073.38,C00031,INV891852,2026-06-06,USD
66321.28,66321.55,C00082,INV777468,2026-03-04,INR
82591.74,82591.9,C00064,INV861244,2026-02-05,INR
1348.66,1348.85,C00267,INV426275,2026-01-03,USD
158166.21,158165.93,C00079,INV173822,2026-05-19,INR
1110.7,1110.57,C00321,INV589187,2026-03-07,USD
1540.02,1540.22,C00046,INV867305,2026-05-14,USD
133177.46,133177.54,C00030,INV769054,2026-04-21,INR
129791.73,129791.78,C00342,INV976920,2026-03-26,INR
103117.38,103117.31,C00341,INV378663,2026-02-26,INR
22250.93,22872.79,C00022,INV730888,2026-05-13,INR
1987.29,1987.48,C00178,INV778521,2026-04-11,USD
62568.39,62568.34,C00343,INV126886,2026-06-10,INR
48522.69,48522.42,C00130,INV476007,2026-01-08,INR
1821.51,1821.66,C00394,INV932192,2026-04-28,GBP
174033.13,174033.01,C00046,INV449976,2026-02-14,INR
51319.07,51318.98,C00161,INV752004,2026-01-24,INR
287.42,287.54,C00387,INV266951,2026-04-23,GBP
1479.1,1299.09,C00388,INV687119,2026-05-24,GBP
915.09,915.28,C00367,INV456687,2026-03-09,EUR
1150.94,1150.94,C00166,INV335745,2026-03-17,USD
1798.55,1798.76,C00126,INV336802,2026-06-27,EUR
153383.34,153383.42,C00213,INV683346,2026-05-04,INR
597.66,597.92,C00362,INV935502,2026-04-10,GBP
2071.96,2071.74,C00040,INV826871,2026-03-23,GBP
65959.99,65960.28,C00275,INV428712,2026-05-10,INR
108436.01,109952.35,C00138,INV702154,2026-02-27,INR
2179.54,2179.58,C00178,INV599779,2026-05-24,USD
120815.14,120815.26,C00221,INV838425,2026-01-08,INR
890.57,890.62,C00120,INV697538,2026-03-19,GBP
947.21,947.35,C00365,INV891115,2026-01-02,USD
452.0,451.77,C00308,INV911319,2026-02-19,EUR
1776.25,1776.46,C00207,INV701885,2026-01-23,USD
509.33,509.15,C00160,INV472409,2026-02-16,USD
1899.39,1899.13,C00174,INV573670,2026-03-31,USD
2411.91,2506.07,C00087,INV101812,2026-04-06,USD
1210.01,1209.8,C00326,INV751031,2026-02-14,EUR
1714.33,1714.4,C00226,INV840680,2026-04-06,EUR
340.82,309.19,C00160,INV405587,2026-05-18,USD
29741.74,29741.73,C00230,INV222034,2026-04-27,INR
2298.2,2298.4,C00184,INV161471,2026-04-14,USD
855.74,855.77,C00340,INV786611,2026-01-26,USD
1986.26,1986.01,C00165,INV242056,2026-02-21,GBP
178650.29,178650.45,C00054,INV437132,2026-01-07,INR
180.75,180.78,C00271,INV971636,2026-06-28,USD
678.01,677.74,C00379,INV150285,2026-06-14,GBP
127357.04,127356.8,C00379,INV633069,2026-06-25,INR
503.69,514.72,C00365,INV435869,2026-02-17,EUR
2049.0,2048.92,C00124,INV791634,2026-03-16,USD
1528.98,1529.11,C00080,INV248551,2026-04-13,USD
1468.17,1468.04,C00105,INV785072,2026-06-10,GBP
139247.16,141389.5,C00130,INV729281,2026-02-18,INR
767.32,767.58,C00251,INV169730,2026-01-30,EUR
281.32,281.55,C00275,INV400353,2026-04-12,GBP
24496.16,24103.9,C00103,INV233289,2026-01-23,INR
12184.08,12184.24,C00316,INV488918,2026-03-03,INR
100.27,100.08,C00372,INV433364,2026-02-18,EUR
396.1,395.92,C00330,INV159169,2026-04-29,EUR
102449.3,103957.58,C00013,INV561929,2026-06-18,INR
491.19,476.31,C00317,INV855480,2026-04-15,USD
1600.45,1600.71,C00115,INV899199,2026-04-10,USD
124504.21,124504.12,C00145,INV818914,2026-06-15,INR
55201.11,55201.39,C00246,INV260576,2026-06-12,INR
671.71,671.94,C00083,INV485957,2026-04-10,GBP
159633.81,159633.78,C00065,INV980945,2026-02-28,INR
41035.14,41034.95,C00187,INV454210,2026-04-10,INR
824.63,824.61,C00238,INV674835,2026-02-19,GBP
39896.71,39896.94,C00154,INV973346,2026-05-19,INR
72544.87,72544.73,C00265,INV552758,2026-06-18,INR
1775.78,1775.92,C00329,INV521398,2026-06-24,EUR
1846.87,1846.62,C00313,INV900475,2026-05-05,GBP
297.67,297.55,C00170,INV994016,2026-01-03,USD
1029.18,1028.94,C00320,INV430825,2026-01-17,GBP
1203.81,1203.79,C00078,INV271187,2026-05-24,EUR
2006.56,2006.54,C00059,INV796117,2026-03-13,EUR
2173.96,2173.93,C00393,INV120923,2026-05-03,EUR
69744.43,72854.03,C00344,INV694315,2026-01-06,INR
1758.63,1758.63,C00325,INV436276,2026-01-29,EUR
96075.53,96075.52,C00087,INV482956,2026-06-09,INR
1775.25,1775.55,C00333,INV350404,2026-02-12,USD
167145.4,162706.02,C00338,INV184142,2026-06-18,INR
69188.93,69189.23,C00199,INV137731,2026-05-01,INR
38758.1,38757.85,C00363,INV458747,2026-04-19,INR
2164.78,2164.63,C00342,INV434090,2026-04-26,USD
238.27,238.41,C00034,INV261487,2026-02-15,GBP
1595.23,1594.99,C00080,INV711062,2026-03-29,USD
562.84,562.54,C00361,INV245453,2026-02-01,USD
894.1,894.22,C00108,INV152427,2026-06-25,EUR
1330.56,1330.31,C00241,INV402056,2026-05-07,EUR
312.98,313.19,C00074,INV668326,2026-02-20,GBP
702.01,701.86,C00203,INV766157,2026-02-28,EUR
2132.14,2071.33,C00272,INV107322,2026-03-30,EUR
135247.02,127650.35,C00041,INV806776,2026-06-08,INR
1839.7,1839.58,C00292,INV375185,2026-06-28,USD
147.11,147.09,C00280,INV881156,2026-05-06,GBP
171185.97,171186.14,C00238,INV574141,2026-04-14,INR
1755.63,1755.44,C00205,INV483474,2026-04-08,EUR
442.76,443.03,C00201,INV595230,2026-01-25,USD
943.03,957.05,C00117,INV299172,2026-05-21,GBP
1118.28,1118.27,C00362,INV599856,2026-01-18,GBP
1387.36,1387.26,C00174,INV761084,2026-03-20,EUR
204.46,204.36,C00190,INV692789,2026-04-06,EUR
1237.53,1237.31,C00325,INV599318,2026-03-01,GBP
1802.38,1802.27,C00363,INV721632,2026-03-24,EUR
110454.96,110455.23,C00385,INV255561,2026-01-25,INR
1961.39,1961.13,C00231,INV508500,2026-03-10,USD
1826.9,1826.79,C00325,INV103201,2026-03-05,EUR
1342.86,1342.68,C00331,INV297336,2026-03-22,EUR
1799.51,1799.39,C00128,INV929118,2026-05-10,GBP
114530.73,114530.79,C00041,INV486538,2026-01-08,INR
747.8,786.22,C00141,INV578091,2026-03-22,USD
115055.81,115055.75,C00189,INV248638,2026-05-22,INR
864.11,864.24,C00330,INV396651,2026-03-25,USD
446.8,447.08,C00035,INV246707,2026-05-08,USD
1897.06,1897.0,C00212,INV460262,2026-03-28,USD
464.93,476.05,C00107,INV570284,2026-02-09,USD
1915.64,1915.57,C00022,INV329639,2026-05-03,USD
126996.83,126996.55,C00010,INV635032,2026-06-12,INR
1490.23,1490.47,C00107,INV340654,2026-05-31,USD
54248.0,54248.01,C00109,INV259651,2026-02-12,INR
487.0,486.97,C00387,INV737134,2026-02-10,EUR
168289.62,168289.78,C00105,INV293810,2026-04-25,INR
1057.85,1058.06,C00304,INV957588,2026-03-18,EUR
603.75,603.88,C00159,INV112960,2026-02-25,USD
54934.93,54935.14,C00309,INV890478,2026-04-28,INR
2220.28,2220.54,C00316,INV212471,2026-03-05,USD
42679.01,42678.96,C00196,INV864147,2026-03-19,INR
1661.77,1562.47,C00144,INV537766,2026-04-06,USD
114.71,114.74,C00244,INV283061,2026-01-31,USD
1240.93,1240.65,C00360,INV690590,2026-03-11,USD
119906.75,119906.98,C00239,INV532458,2026-05-08,INR
37912.22,37912.41,C00104,INV940896,2026-03-14,INR
2153.94,2154.09,C00289,INV975972,2026-06-16,USD
1170.97,1171.11,C00046,INV727099,2026-03-15,GBP
936.91,937.07,C00165,INV870907,2026-05-19,EUR
49310.05,51529.51,C00346,INV668609,2026-02-07,INR
1901.19,1901.39,C00022,INV460137,2026-05-19,EUR
244.11,243.84,C00106,INV964745,2026-02-10,EUR
1688.42,1688.19,C00131,INV677187,2026-01-27,USD
76399.73,76399.49,C00268,INV788801,2026-04-06,INR
161307.12,161307.3,C00080,INV974878,2026-06-13,INR
585.11,584.87,C00037,INV828694,2026-05-07,EUR
795.8,756.71,C00009,INV132608,2026-02-18,USD
58162.66,58162.91,C00006,INV831715,2026-06-19,INR
2444.37,2444.55,C00348,INV615200,2026-06-12,USD
1500.84,1500.77,C00217,INV822040,2026-05-18,USD
1395.84,1395.81,C00244,INV364405,2026-05-05,USD
729.9,729.85,C00310,INV592075,2026-03-28,EUR
2062.7,2062.82,C00304,INV808043,2026-01-03,EUR
364.76,364.48,C00130,INV714110,2026-04-10,USD
216.71,216.64,C00219,INV215002,2026-06-03,GBP
459.1,458.94,C00396,INV495019,2026-06-17,EUR
416.88,416.8,C00052,INV272420,2026-04-24,USD
23607.42,23607.29,C00011,INV842820,2026-06-28,INR
88059.47,88059.32,C00035,INV168341,2026-05-23,INR
289.03,289.06,C00013,INV269864,2026-02-05,USD
1488.73,1488.88,C00337,INV294521,2026-05-03,USD
1314.67,1314.55,C00191,INV162908,2026-04-11,USD
1028.51,984.9,C00125,INV603724,2026-02-05,GBP
214.83,214.68,C00262,INV252465,2026-02-07,EUR
941.02,940.74,C00116,INV968195,2026-04-16,GBP
1587.16,1587.33,C00201,INV571679,2026-06-21,GBP
